GameID,Season,GameDate,Status,AwayTeamID,AwayTeamScore,AwayTeamRecordWins,AwayTeamRecordLosses,AwayTeamRecordPct,HomeTeamID,HomeTeamScore,HomeTeamRecordWins,HomeTeamRecordLosses,HomeTeamRecordPct,VenueID,DayNight,GamesInSeries,SeriesGameNumber,SeriesDescription
530597,2018,6/26/2018 17:10,Final,141,0,37,42,0.468,117,7,53,28,0.468,2392,night,3,2,Regular Season
530587,2018,6/26/2018 17:15,Final,114,2,43,35,0.551,138,11,42,36,0.551,2889,night,3,2,Regular Season
530585,2018,6/26/2018 19:10,Final,112,9,43,34,0.558,119,4,42,36,0.558,22,night,4,2,Regular Season
530588,2018,6/26/2018 19:15,Final,115,2,38,41,0.481,137,3,41,39,0.481,2395,night,3,1,Regular Season
530601,2018,6/27/2018 9:10,Final,113,6,34,46,0.425,144,5,45,34,0.425,4705,day,3,3,Regular Season
530604,2018,6/27/2018 11:10,Final,118,5,25,55,0.313,158,4,46,33,0.313,32,day,2,2,Regular Season
530612,2018,6/27/2018 11:10,Final,141,6,37,43,0.463,117,7,54,28,0.463,2392,day,3,3,Regular Season
530607,2018,6/27/2018 16:05,Final,147,0,52,26,0.667,143,3,42,36,0.667,2681,night,3,3,Regular Season
530611,2018,6/27/2018 16:05,Final,136,8,50,31,0.617,110,7,23,56,0.617,2,night,4,3,Regular Season
530599,2018,6/27/2018 16:10,Final,109,2,46,34,0.575,146,1,32,49,0.575,4169,night,4,3,Regular Season
530605,2018,6/27/2018 16:10,Final,108,6,41,40,0.506,111,9,54,27,0.506,3,night,3,2,Regular Season
530608,2018,6/27/2018 16:10,Final,133,3,43,38,0.531,116,0,36,45,0.531,2394,night,4,3,Regular Season
530609,2018,6/27/2018 16:10,Final,134,5,38,42,0.475,121,3,32,46,0.475,3289,night,3,3,Regular Season
530610,2018,6/27/2018 17:05,Final,135,2,36,47,0.434,140,5,36,46,0.434,13,night,3,3,Regular Season
530606,2018,6/27/2018 17:10,Final,142,1,34,42,0.447,145,6,28,51,0.447,4,night,3,2,Regular Season
530602,2018,6/27/2018 17:15,Final,114,5,44,35,0.557,138,1,42,37,0.557,2889,night,3,3,Regular Season
530600,2018,6/27/2018 19:10,Final,112,5,43,35,0.551,119,7,43,36,0.551,22,night,4,3,Regular Season
530603,2018,6/27/2018 19:15,Final,115,0,38,42,0.475,137,1,42,39,0.475,2395,night,3,2,Regular Season
530613,2018,6/28/2018 9:10,Final,109,4,47,34,0.58,146,0,32,50,0.58,4169,day,4,4,Regular Season
530620,2018,6/28/2018 10:10,Final,133,4,44,38,0.537,116,2,36,46,0.537,2394,day,4,4,Regular Season
530619,2018,6/28/2018 11:10,Final,142,2,35,42,0.455,145,1,28,52,0.455,4,day,3,3,Regular Season
530621,2018,6/28/2018 12:05,Final,136,4,51,31,0.622,110,2,23,57,0.622,2,day,4,4,Regular Season
530614,2018,6/28/2018 12:10,Final,112,11,44,35,0.557,119,5,43,37,0.557,22,day,4,4,Regular Season
530615,2018,6/28/2018 12:45,Final,115,9,39,42,0.481,137,8,42,40,0.481,2395,day,3,3,Regular Season
530622,2018,6/28/2018 16:05,Final,120,3,41,38,0.519,143,4,43,36,0.519,2681,night,4,1,Regular Season
530616,2018,6/28/2018 16:10,Final,117,1,55,28,0.663,139,0,39,41,0.663,12,night,4,1,Regular Season
530617,2018,6/28/2018 16:10,Final,108,2,41,41,0.5,111,4,55,27,0.5,3,night,3,3,Regular Season
530618,2018,6/28/2018 16:10,Final,158,6,47,33,0.588,113,4,34,47,0.588,2602,night,4,1,Regular Season
530633,2018,6/29/2018 14:05,Final,142,6,35,43,0.449,112,10,45,35,0.449,17,day,3,1,Regular Season
530631,2018,6/29/2018 16:05,Final,108,7,42,41,0.506,110,1,23,58,0.506,2,night,3,1,Regular Season
530637,2018,6/29/2018 16:05,Final,120,17,42,38,0.525,143,7,43,37,0.525,2681,night,4,2,Regular Season
530624,2018,6/29/2018 16:05,Final,111,1,55,28,0.663,147,8,53,26,0.663,3313,night,3,1,Regular Season
530628,2018,6/29/2018 16:07,Final,116,2,36,47,0.434,141,3,38,43,0.434,14,night,4,1,Regular Season
530629,2018,6/29/2018 16:10,Final,117,2,55,29,0.655,139,3,40,41,0.655,12,night,4,2,Regular Season
530632,2018,6/29/2018 16:10,Final,158,8,48,33,0.593,113,2,34,48,0.593,2602,night,4,2,Regular Season
530634,2018,6/29/2018 16:10,Final,121,2,32,47,0.405,146,8,33,50,0.405,4169,night,3,1,Regular Season
530625,2018,6/29/2018 17:05,Final,145,3,28,53,0.346,140,11,37,46,0.346,13,night,3,1,Regular Season
530623,2018,6/29/2018 17:15,Final,144,5,46,34,0.575,138,1,42,38,0.575,2889,night,3,1,Regular Season
530636,2018,6/29/2018 18:40,Final,137,2,43,40,0.518,109,1,47,35,0.518,15,night,3,1,Regular Season
530626,2018,6/29/2018 19:05,Final,114,1,44,36,0.55,133,3,45,38,0.55,10,night,3,1,Regular Season
530627,2018,6/29/2018 19:10,Final,115,3,40,42,0.488,119,1,43,38,0.488,22,night,3,1,Regular Season
530630,2018,6/29/2018 19:10,Final,118,1,25,56,0.309,136,4,52,31,0.309,680,night,3,1,Regular Season
530635,2018,6/29/2018 19:10,Final,134,6,39,42,0.481,135,3,36,48,0.481,2680,night,3,1,Regular Season
530643,2018,6/30/2018 10:07,Final,116,3,36,48,0.429,141,4,39,43,0.429,14,day,4,2,Regular Season
530648,2018,6/30/2018 11:20,Final,142,9,35,44,0.443,112,14,46,35,0.443,17,day,3,2,Regular Season
530641,2018,6/30/2018 13:05,Final,114,2,44,37,0.543,133,7,46,38,0.543,10,day,3,2,Regular Season
530646,2018,6/30/2018 13:05,Final,108,6,43,41,0.512,110,2,23,59,0.512,2,day,3,2,Regular Season
530644,2018,6/30/2018 13:10,Final,117,2,55,30,0.647,139,5,41,41,0.647,12,day,4,3,Regular Season
530647,2018,6/30/2018 13:10,Final,158,3,48,34,0.585,113,12,35,48,0.585,2602,day,4,3,Regular Season
530649,2018,6/30/2018 13:10,Final,121,2,32,48,0.4,146,5,34,50,0.4,4169,day,3,2,Regular Season
530652,2018,6/30/2018 15:05,Final,120,2,42,39,0.519,143,3,44,37,0.519,2681,night,4,3,Regular Season
530638,2018,6/30/2018 16:15,Final,144,11,47,34,0.58,138,4,42,39,0.58,2889,night,3,2,Regular Season
530639,2018,6/30/2018 16:15,Final,111,11,56,28,0.667,147,0,53,27,0.667,3313,night,3,2,Regular Season
530642,2018,6/30/2018 16:15,Final,115,3,41,42,0.494,119,1,43,39,0.494,22,day,3,2,Regular Season
530640,2018,6/30/2018 18:05,Final,145,4,28,54,0.341,140,13,38,46,0.341,13,night,3,2,Regular Season
530645,2018,6/30/2018 19:10,Final,118,4,25,57,0.305,136,6,53,31,0.305,680,night,3,2,Regular Season
530650,2018,6/30/2018 19:10,Final,134,3,39,43,0.476,135,4,37,48,0.476,2680,night,3,2,Regular Season
530651,2018,6/30/2018 19:10,Final,137,7,44,40,0.524,109,0,47,36,0.524,15,night,3,2,Regular Season
530661,2018,7/1/2018 10:05,Final,108,2,43,42,0.506,110,8,24,59,0.506,2,day,3,3,Regular Season
530658,2018,7/1/2018 10:07,Final,116,9,37,48,0.435,141,1,39,44,0.435,14,day,4,3,Regular Season
530659,2018,7/1/2018 10:10,Final,117,2,55,31,0.64,139,3,42,41,0.64,12,day,4,4,Regular Season
530662,2018,7/1/2018 10:10,Final,158,2,48,35,0.578,113,8,36,48,0.578,2602,day,4,4,Regular Season
530664,2018,7/1/2018 10:10,Final,121,5,33,48,0.407,146,2,34,51,0.407,4169,day,3,3,Regular Season
530667,2018,7/1/2018 10:35,Final,120,3,42,40,0.512,143,4,45,37,0.512,2681,day,4,4,Regular Season
530653,2018,7/1/2018 11:15,Final,144,6,48,34,0.585,138,5,42,40,0.585,2889,day,3,3,Regular Season
530663,2018,7/1/2018 11:20,Final,142,10,35,45,0.438,112,11,47,35,0.438,17,day,3,3,Regular Season
530655,2018,7/1/2018 12:05,Final,145,10,29,54,0.349,140,5,38,47,0.349,13,day,3,3,Regular Season
530656,2018,7/1/2018 13:05,Final,114,15,45,37,0.549,133,3,46,39,0.549,10,day,3,3,Regular Season
530657,2018,7/1/2018 13:10,Final,115,4,41,43,0.488,119,6,44,39,0.488,22,day,3,3,Regular Season
530660,2018,7/1/2018 13:10,Final,118,0,25,58,0.301,136,1,54,31,0.301,680,day,3,3,Regular Season
530665,2018,7/1/2018 13:10,Final,134,7,40,43,0.482,135,5,37,49,0.482,2680,day,3,3,Regular Season
530666,2018,7/1/2018 13:10,Final,137,9,45,40,0.529,109,6,47,37,0.529,15,day,3,3,Regular Season
530654,2018,7/1/2018 17:05,Final,111,1,56,29,0.659,147,11,54,27,0.659,3313,night,3,3,Regular Season
530672,2018,7/2/2018 10:07,Final,116,3,38,48,0.442,141,2,39,45,0.442,14,day,4,4,Regular Season
530668,2018,7/2/2018 16:05,Final,144,5,49,34,0.59,147,3,54,28,0.59,3313,night,3,1,Regular Season
530669,2018,7/2/2018 16:05,Final,111,4,57,29,0.663,120,3,42,41,0.663,3309,night,3,1,Regular Season
530670,2018,7/2/2018 16:10,Final,145,3,29,55,0.345,113,5,37,48,0.345,2602,night,3,1,Regular Season
530677,2018,7/2/2018 16:10,Final,139,2,42,42,0.5,146,3,35,51,0.5,4169,night,3,1,Regular Season
530673,2018,7/2/2018 17:10,Final,142,5,35,46,0.432,158,6,49,35,0.432,32,night,3,1,Regular Season
530671,2018,7/2/2018 17:15,Final,114,9,46,37,0.554,118,3,25,59,0.554,7,night,3,1,Regular Season
530675,2018,7/2/2018 17:40,Final,137,2,45,41,0.523,115,5,42,43,0.523,19,night,3,1,Regular Season
530676,2018,7/2/2018 18:40,Final,138,6,43,40,0.518,109,3,47,38,0.518,15,night,3,1,Regular Season
530674,2018,7/2/2018 19:10,Final,134,1,40,44,0.476,119,17,45,39,0.476,22,night,3,1,Regular Season
530683,2018,7/3/2018 11:20,Final,116,3,38,49,0.437,112,5,48,35,0.437,17,day,2,1,Regular Season
530686,2018,7/3/2018 13:10,Final,142,0,35,47,0.427,158,2,50,35,0.427,32,day,3,2,Regular Season
530680,2018,7/3/2018 15:05,Final,111,11,58,29,0.667,120,4,42,42,0.667,3309,night,3,2,Regular Season
530678,2018,7/3/2018 16:05,Final,144,5,49,35,0.583,147,8,55,28,0.583,3313,night,3,2,Regular Season
530679,2018,7/3/2018 16:05,Final,110,2,24,60,0.286,143,3,46,37,0.286,2681,night,2,1,Regular Season
530687,2018,7/3/2018 16:07,Final,121,6,33,49,0.402,141,8,40,45,0.402,14,night,2,1,Regular Season
530681,2018,7/3/2018 16:10,Final,145,12,30,55,0.353,113,8,37,49,0.353,2602,night,3,2,Regular Season
530692,2018,7/3/2018 16:10,Final,139,9,43,42,0.506,146,6,35,52,0.506,4169,night,3,2,Regular Season
530684,2018,7/3/2018 17:05,Final,117,5,56,31,0.644,140,3,38,48,0.644,13,night,2,1,Regular Season
530690,2018,7/3/2018 17:10,Final,137,1,45,42,0.517,115,8,43,43,0.517,19,night,3,2,Regular Season
530682,2018,7/3/2018 17:15,Final,114,6,47,37,0.56,118,4,25,60,0.56,7,night,3,2,Regular Season
530689,2018,7/3/2018 18:05,Final,135,2,37,50,0.425,133,6,47,39,0.425,10,night,2,1,Regular Season
530691,2018,7/3/2018 18:40,Final,138,2,43,41,0.512,109,4,48,38,0.512,15,night,3,2,Regular Season
530685,2018,7/3/2018 19:10,Final,108,1,43,43,0.5,136,4,55,31,0.5,680,night,3,1,Regular Season
530688,2018,7/3/2018 19:10,Final,134,3,40,45,0.471,119,8,46,39,0.471,22,night,3,2,Regular Season
530695,2018,7/4/2018 8:05,Final,111,3,59,29,0.67,120,0,42,43,0.67,3309,day,3,3,Regular Season
530693,2018,7/4/2018 10:05,Final,144,2,49,36,0.576,147,6,56,28,0.576,3313,day,3,3,Regular Season
530707,2018,7/4/2018 10:10,Final,139,0,43,43,0.5,146,3,36,52,0.5,4169,day,3,3,Regular Season
530698,2018,7/4/2018 11:20,Final,116,2,38,50,0.432,112,5,49,35,0.432,17,day,2,2,Regular Season
530694,2018,7/4/2018 13:05,Final,110,1,24,61,0.282,143,4,47,37,0.282,2681,day,2,2,Regular Season
530704,2018,7/4/2018 13:05,Final,135,2,37,51,0.42,133,4,48,39,0.42,10,day,2,2,Regular Season
530700,2018,7/4/2018 13:10,Final,108,7,44,43,0.506,136,4,55,32,0.506,680,day,3,2,Regular Season
530701,2018,7/4/2018 13:10,Final,142,2,35,48,0.422,158,3,51,35,0.422,32,day,3,3,Regular Season
530699,2018,7/4/2018 16:05,Final,117,5,57,31,0.648,140,4,38,49,0.648,13,night,2,2,Regular Season
530702,2018,7/4/2018 16:07,Final,121,6,34,49,0.41,141,3,40,46,0.41,14,night,2,2,Regular Season
530696,2018,7/4/2018 16:10,Final,145,4,30,56,0.349,113,7,38,49,0.349,2602,night,3,3,Regular Season
530703,2018,7/4/2018 17:10,Final,134,4,40,46,0.465,119,6,47,39,0.465,22,night,3,3,Regular Season
530705,2018,7/4/2018 17:10,Final,137,0,45,43,0.511,115,1,44,43,0.511,19,night,3,3,Regular Season
530697,2018,7/4/2018 17:15,Final,114,3,48,37,0.565,118,2,25,61,0.565,7,night,3,3,Regular Season
530706,2018,7/4/2018 19:10,Final,138,8,44,41,0.518,109,4,48,39,0.518,15,night,3,3,Regular Season
530712,2018,7/5/2018 16:05,Final,146,12,36,53,0.404,120,14,43,43,0.404,3309,night,4,1,Regular Season
530715,2018,7/5/2018 16:10,Final,140,7,39,49,0.443,116,5,38,51,0.443,2394,night,4,1,Regular Season
530708,2018,7/5/2018 17:10,Final,144,2,49,37,0.57,158,7,52,35,0.57,32,night,4,1,Regular Season
530709,2018,7/5/2018 17:10,Final,110,2,24,62,0.279,142,5,36,48,0.279,3312,night,4,1,Regular Season
530710,2018,7/5/2018 17:10,Final,145,3,30,57,0.345,117,4,58,31,0.345,2392,night,4,1,Regular Season
530713,2018,7/5/2018 18:40,Final,135,6,38,51,0.427,109,3,48,40,0.427,15,night,4,1,Regular Season
530711,2018,7/5/2018 19:10,Final,108,1,44,44,0.5,136,4,56,32,0.5,680,night,3,3,Regular Season
530714,2018,7/5/2018 19:15,Final,138,11,45,41,0.523,137,2,45,44,0.523,2395,night,4,1,Regular Season
530720,2018,7/6/2018 11:20,Final,113,3,39,49,0.443,112,2,49,36,0.443,17,day,3,1,Regular Season
530723,2018,7/6/2018 16:05,Final,146,2,36,54,0.4,120,3,44,43,0.4,3309,night,4,2,Regular Season
530726,2018,7/6/2018 16:05,Final,143,17,48,37,0.565,134,5,40,47,0.565,31,night,3,1,Regular Season
530724,2018,7/6/2018 16:07,Final,147,2,56,29,0.659,141,6,41,46,0.659,14,night,3,1,Regular Season
530725,2018,7/6/2018 16:10,Final,133,4,48,40,0.545,114,10,49,37,0.545,5,night,3,1,Regular Season
530729,2018,7/6/2018 16:10,Final,139,1,43,44,0.494,121,5,35,49,0.494,3289,night,3,1,Regular Season
530730,2018,7/6/2018 16:10,Final,140,1,39,50,0.438,116,3,39,51,0.438,2394,night,4,2,Regular Season
530716,2018,7/6/2018 17:10,Final,144,4,49,38,0.563,158,5,53,35,0.563,32,night,4,2,Regular Season
530717,2018,7/6/2018 17:10,Final,110,2,24,63,0.276,142,6,37,48,0.276,3312,night,4,2,Regular Season
530719,2018,7/6/2018 17:10,Final,145,4,30,58,0.341,117,11,59,31,0.341,2392,night,4,2,Regular Season
530718,2018,7/6/2018 17:15,Final,111,10,60,29,0.674,118,5,25,62,0.674,7,night,3,1,Regular Season
530727,2018,7/6/2018 18:40,Final,135,1,38,52,0.422,109,3,49,40,0.422,15,night,4,2,Regular Season
530722,2018,7/6/2018 19:07,Final,119,2,47,40,0.54,108,3,45,44,0.54,1,night,3,1,Regular Season
530721,2018,7/6/2018 19:10,Final,115,7,45,43,0.511,136,1,56,33,0.511,680,night,3,1,Regular Season
530728,2018,7/6/2018 19:15,Final,138,2,45,42,0.517,137,3,46,44,0.517,2395,night,4,2,Regular Season
530732,2018,7/7/2018 11:10,Final,110,4,24,64,0.273,142,5,38,48,0.273,3312,day,4,3,Regular Season
530735,2018,7/7/2018 11:20,Final,113,7,39,50,0.438,112,8,50,36,0.438,17,day,3,2,Regular Season
530741,2018,7/7/2018 13:05,Final,143,3,49,37,0.57,134,2,40,48,0.57,31,day,3,2,Regular Season
530743,2018,7/7/2018 13:05,Final,138,3,46,42,0.523,137,2,46,45,0.523,2395,day,4,3,Regular Season
530739,2018,7/7/2018 13:07,Final,147,8,57,29,0.663,141,5,41,47,0.663,14,day,3,2,Regular Season
530731,2018,7/7/2018 13:10,Final,144,5,50,38,0.568,158,1,53,36,0.568,32,day,4,3,Regular Season
530734,2018,7/7/2018 13:10,Final,145,6,30,59,0.337,117,12,60,31,0.337,2392,day,4,3,Regular Season
530736,2018,7/7/2018 13:10,Final,115,5,46,43,0.517,136,1,56,34,0.517,680,day,3,2,Regular Season
530740,2018,7/7/2018 13:10,Final,133,6,49,40,0.551,114,3,49,38,0.551,5,day,3,2,Regular Season
530744,2018,7/7/2018 13:10,Final,139,3,44,44,0.5,121,0,35,50,0.5,3289,day,3,2,Regular Season
530745,2018,7/7/2018 13:10,Final,140,2,39,51,0.433,116,7,40,51,0.433,2394,day,4,3,Regular Season
530733,2018,7/7/2018 16:15,Final,111,15,61,29,0.678,118,4,25,63,0.678,7,night,3,2,Regular Season
530737,2018,7/7/2018 16:15,Final,119,3,48,40,0.545,108,1,45,45,0.545,1,day,3,2,Regular Season
530738,2018,7/7/2018 16:15,Final,146,4,36,55,0.396,120,18,45,43,0.396,3309,night,4,3,Regular Season
530742,2018,7/7/2018 19:10,Final,135,5,38,53,0.418,109,20,50,40,0.418,15,night,4,3,Regular Season
530754,2018,7/8/2018 10:07,Final,147,2,58,29,0.667,141,1,41,48,0.667,14,day,3,3,Regular Season
530755,2018,7/8/2018 10:10,Final,133,6,50,40,0.556,114,0,49,39,0.556,5,day,3,3,Regular Season
530759,2018,7/8/2018 10:10,Final,139,9,45,44,0.506,121,0,35,51,0.506,3289,day,3,3,Regular Season
530760,2018,7/8/2018 10:10,Final,140,3,40,51,0.44,116,0,40,52,0.44,2394,day,4,4,Regular Season
530753,2018,7/8/2018 10:35,Final,146,10,37,55,0.402,120,2,45,44,0.402,3309,day,4,4,Regular Season
530756,2018,7/8/2018 10:35,Final,143,1,49,38,0.563,134,4,41,48,0.563,31,day,3,3,Regular Season
530746,2018,7/8/2018 11:10,Final,144,3,50,39,0.562,158,10,54,36,0.562,32,day,4,4,Regular Season
530747,2018,7/8/2018 11:10,Final,110,1,24,65,0.27,142,10,39,48,0.27,3312,day,4,4,Regular Season
530749,2018,7/8/2018 11:10,Final,145,1,30,60,0.333,117,2,61,31,0.333,2392,day,4,4,Regular Season
530748,2018,7/8/2018 11:15,Final,111,7,62,29,0.681,118,4,25,64,0.681,7,day,3,3,Regular Season
530750,2018,7/8/2018 11:20,Final,113,5,39,51,0.433,112,6,51,36,0.433,17,day,3,3,Regular Season
530758,2018,7/8/2018 13:05,Final,138,8,46,43,0.517,137,13,47,45,0.517,2395,day,4,4,Regular Season
530751,2018,7/8/2018 13:10,Final,115,4,46,44,0.511,136,6,57,34,0.511,680,day,3,3,Regular Season
530757,2018,7/8/2018 13:10,Final,135,4,39,53,0.424,109,3,50,41,0.424,15,day,4,4,Regular Season
530752,2018,7/8/2018 17:05,Final,119,3,48,41,0.539,108,4,46,45,0.539,1,night,3,3,Regular Season
530249,2018,7/9/2018 13:05,Final,147,4,58,30,0.659,110,5,25,65,0.659,2,day,4,1,Regular Season
530767,2018,7/8/2018 20:33,Final,147,10,59,30,0.663,110,2,25,66,0.663,2,night,4,2,Regular Season
530769,2018,7/9/2018 13:10,Final,143,3,49,39,0.557,121,4,36,51,0.557,3289,day,4,1,Regular Season
529466,2018,7/8/2018 20:33,Final,143,3,50,39,0.562,121,1,36,52,0.562,3289,night,4,2,Regular Season
530771,2018,7/9/2018 16:05,Final,120,3,45,45,0.5,134,6,42,48,0.5,31,night,3,1,Regular Season
530762,2018,7/9/2018 16:10,Final,113,7,40,51,0.44,114,5,49,40,0.44,5,night,3,1,Regular Season
530763,2018,7/9/2018 16:10,Final,116,9,40,53,0.43,139,10,46,44,0.43,12,night,3,1,Regular Season
530766,2018,7/9/2018 16:10,Final,158,3,54,37,0.593,146,4,38,55,0.593,4169,night,3,1,Regular Season
530770,2018,7/9/2018 16:10,Final,140,0,40,52,0.435,111,5,63,29,0.435,3,night,3,1,Regular Season
530764,2018,7/9/2018 17:10,Final,118,1,25,65,0.278,142,3,40,48,0.278,3312,night,3,1,Regular Season
530768,2018,7/9/2018 17:10,Final,133,2,51,40,0.56,117,0,61,32,0.56,2392,night,4,1,Regular Season
530765,2018,7/9/2018 19:10,Final,119,8,49,41,0.544,135,2,39,54,0.544,2680,night,4,1,Regular Season
530761,2018,7/9/2018 19:15,Final,112,1,51,37,0.58,137,2,48,45,0.58,2395,night,3,1,Regular Season
530779,2018,7/10/2018 16:05,Final,147,5,59,31,0.656,110,6,26,66,0.656,2,night,4,3,Regular Season
530786,2018,7/10/2018 16:05,Final,120,5,46,45,0.505,134,1,42,49,0.505,31,night,3,2,Regular Season
530774,2018,7/10/2018 16:10,Final,113,7,41,51,0.446,114,4,49,41,0.446,5,night,3,2,Regular Season
530775,2018,7/10/2018 16:10,Final,116,2,40,54,0.426,139,5,47,44,0.426,12,night,3,2,Regular Season
530778,2018,7/10/2018 16:10,Final,158,8,55,37,0.598,146,4,38,56,0.598,4169,night,3,2,Regular Season
530781,2018,7/10/2018 16:10,Final,143,7,51,39,0.567,121,3,36,53,0.567,3289,night,4,3,Regular Season
530784,2018,7/10/2018 16:10,Final,140,4,40,53,0.43,111,8,64,29,0.43,3,night,3,2,Regular Season
530785,2018,7/10/2018 16:35,Final,141,6,42,48,0.467,144,2,50,40,0.467,4705,night,2,1,Regular Season
530776,2018,7/10/2018 17:10,Final,118,9,26,65,0.286,142,4,40,49,0.286,3312,night,3,2,Regular Season
530780,2018,7/10/2018 17:10,Final,133,5,51,41,0.554,117,6,62,32,0.554,2392,night,4,2,Regular Season
530783,2018,7/10/2018 17:10,Final,138,14,47,43,0.522,145,2,30,61,0.522,4,night,2,1,Regular Season
530772,2018,7/10/2018 17:40,Final,109,5,51,41,0.554,115,3,46,45,0.554,19,night,3,1,Regular Season
530782,2018,7/10/2018 19:07,Final,136,3,57,35,0.62,108,9,47,45,0.62,1,night,3,1,Regular Season
530777,2018,7/10/2018 19:10,Final,119,1,49,42,0.538,135,4,40,54,0.538,2680,night,4,2,Regular Season
530773,2018,7/10/2018 19:15,Final,112,2,52,37,0.584,137,0,48,46,0.584,2395,night,3,2,Regular Season
530790,2018,7/11/2018 9:10,Final,116,2,40,55,0.421,139,4,48,44,0.421,12,day,3,3,Regular Season
530801,2018,7/11/2018 9:35,Final,120,0,46,46,0.5,134,2,43,49,0.5,31,day,3,3,Regular Season
530791,2018,7/11/2018 10:10,Final,118,5,26,66,0.283,142,8,41,49,0.283,3312,day,3,3,Regular Season
530788,2018,7/11/2018 12:45,Final,112,4,52,38,0.578,137,5,49,46,0.578,2395,day,3,3,Regular Season
530794,2018,7/11/2018 16:05,Final,147,9,60,31,0.659,110,0,26,67,0.659,2,night,4,4,Regular Season
530789,2018,7/11/2018 16:10,Final,113,4,41,52,0.441,114,19,50,41,0.441,5,night,3,3,Regular Season
530793,2018,7/11/2018 16:10,Final,158,4,55,38,0.591,146,5,39,56,0.591,4169,night,3,3,Regular Season
530796,2018,7/11/2018 16:10,Final,143,0,51,40,0.56,121,3,37,53,0.56,3289,night,4,4,Regular Season
530799,2018,7/11/2018 16:10,Final,140,2,40,54,0.426,111,4,65,29,0.426,3,night,3,3,Regular Season
530800,2018,7/11/2018 16:35,Final,141,5,42,49,0.462,144,9,51,40,0.462,4705,night,2,2,Regular Season
530795,2018,7/11/2018 17:10,Final,133,8,52,41,0.559,117,3,62,33,0.559,2392,night,4,3,Regular Season
530798,2018,7/11/2018 17:10,Final,138,0,47,44,0.516,145,4,31,61,0.516,4,night,2,2,Regular Season
530787,2018,7/11/2018 17:40,Final,109,2,51,42,0.548,115,19,47,45,0.548,19,night,3,2,Regular Season
530797,2018,7/11/2018 19:07,Final,136,3,58,35,0.624,108,0,47,46,0.624,1,night,3,2,Regular Season
530792,2018,7/11/2018 19:10,Final,119,4,50,42,0.543,135,2,40,55,0.543,2680,night,4,3,Regular Season
530806,2018,7/12/2018 11:10,Final,133,6,53,41,0.564,117,4,62,34,0.564,2392,day,4,4,Regular Season
530802,2018,7/12/2018 12:10,Final,109,1,51,43,0.543,115,5,48,45,0.543,19,day,3,3,Regular Season
530034,2018,7/12/2018 15:05,Final,143,5,52,40,0.565,110,4,26,68,0.565,2,night,1,1,Regular Season
530804,2018,7/12/2018 16:05,Final,158,3,55,39,0.585,134,6,44,49,0.585,31,night,5,1,Regular Season
530805,2018,7/12/2018 16:10,Final,147,7,61,31,0.663,114,4,50,42,0.663,5,night,4,1,Regular Season
530809,2018,7/12/2018 16:10,Final,141,4,42,50,0.457,111,6,66,29,0.457,3,night,4,1,Regular Season
530810,2018,7/12/2018 16:10,Final,120,5,47,46,0.505,121,4,37,54,0.505,3289,night,4,1,Regular Season
530808,2018,7/12/2018 17:10,Final,139,1,48,45,0.516,142,5,42,49,0.516,3312,night,4,1,Regular Season
530807,2018,7/12/2018 19:07,Final,136,2,58,36,0.617,108,11,48,46,0.617,1,night,3,3,Regular Season
530803,2018,7/12/2018 19:10,Final,119,3,51,42,0.548,135,2,40,56,0.548,2680,night,4,4,Regular Season
530817,2018,7/13/2018 16:05,Final,158,3,55,40,0.579,134,7,45,49,0.579,31,night,5,2,Regular Season
530823,2018,7/13/2018 16:05,Final,140,5,41,54,0.432,110,4,26,69,0.432,2,night,3,1,Regular Season
530818,2018,7/13/2018 16:10,Final,147,5,61,32,0.656,114,6,51,42,0.656,5,night,4,2,Regular Season
530820,2018,7/13/2018 16:10,Final,143,2,53,40,0.57,146,0,39,57,0.57,4169,night,3,1,Regular Season
530824,2018,7/13/2018 16:10,Final,141,13,43,50,0.462,111,7,66,30,0.462,3,night,4,2,Regular Season
530825,2018,7/13/2018 16:10,Final,120,2,47,47,0.5,121,4,38,54,0.5,3289,night,4,2,Regular Season
530811,2018,7/13/2018 16:35,Final,109,2,52,43,0.547,144,1,51,41,0.547,4705,night,3,1,Regular Season
530814,2018,7/13/2018 17:10,Final,116,0,40,56,0.417,117,3,63,34,0.417,2392,night,3,1,Regular Season
530815,2018,7/13/2018 17:10,Final,118,6,26,67,0.28,145,9,32,61,0.28,4,night,3,1,Regular Season
530822,2018,7/13/2018 17:10,Final,139,8,48,46,0.511,142,11,43,49,0.511,3312,night,4,2,Regular Season
530813,2018,7/13/2018 17:15,Final,113,9,42,52,0.447,138,1,47,45,0.447,2889,night,3,1,Regular Season
530821,2018,7/13/2018 17:40,Final,136,7,58,37,0.611,115,10,49,45,0.611,19,night,3,1,Regular Season
530812,2018,7/13/2018 19:10,Final,112,5,53,38,0.582,135,4,40,57,0.582,2680,night,3,1,Regular Season
530816,2018,7/13/2018 19:10,Final,108,2,48,47,0.505,119,3,52,42,0.505,22,night,3,1,Regular Season
530819,2018,7/13/2018 19:15,Final,133,1,53,42,0.558,137,7,50,46,0.558,2395,night,6,1,Regular Season
530832,2018,7/14/2018 9:35,Final,158,1,55,41,0.573,134,2,46,49,0.573,31,day,5,3,Regular Season
530511,2018,7/13/2018 20:33,Final,158,2,55,42,0.567,134,6,47,49,0.567,31,day,5,4,Regular Season
