GameID,GameDate,AwayTeamID,HomeTeamID,VenueID
529602,2018-04-13 17:15:00,108,118,7
529597,2018-04-13 19:10:00,109,119,22
529605,2018-04-13 19:10:00,133,136,680
529608,2018-04-13 19:10:00,137,135,2680
529614,2018-04-14 10:05:00,110,111,3
529616,2018-04-14 10:05:00,115,120,3309
529624,2018-04-14 10:10:00,138,113,2602
529613,2018-04-14 11:20:00,144,112,17
529625,2018-04-14 13:05:00,140,117,2392
529621,2018-04-14 15:10:00,143,139,12
529618,2018-04-14 16:10:00,158,121,3289
529622,2018-04-14 16:10:00,134,146,4169
529617,2018-04-14 16:15:00,108,118,7
529623,2018-04-14 17:40:00,137,135,2680
529612,2018-04-14 18:10:00,109,119,22
529620,2018-04-14 18:10:00,133,136,680
529629,2018-04-15 10:05:00,110,111,3
529633,2018-04-15 10:10:00,158,121,3289
529636,2018-04-15 10:10:00,143,139,12
529637,2018-04-15 10:10:00,134,146,4169
529639,2018-04-15 10:10:00,138,113,2602
529631,2018-04-15 10:35:00,115,120,3309
529627,2018-04-15 13:10:00,109,119,22
529635,2018-04-15 13:10:00,133,136,680
529638,2018-04-15 13:10:00,137,135,2680
529640,2018-04-15 17:08:00,140,117,2392
529649,2018-04-16 15:35:00,146,147,3313
529645,2018-04-16 16:05:00,115,134,31
529652,2018-04-16 16:10:00,140,139,12
529653,2018-04-16 16:10:00,120,121,3289
529650,2018-04-16 16:35:00,143,144,4705
529644,2018-04-16 16:40:00,113,158,32
529643,2018-04-16 19:05:00,145,133,10
529646,2018-04-16 19:10:00,117,136,680
529648,2018-04-16 19:10:00,119,135,2680
529661,2018-04-17 12:07:00,118,141,14
529647,2018-04-16 20:33:00,118,141,14
529663,2018-04-17 15:35:00,146,147,3313
529654,2018-04-17 15:40:00,110,116,2394
529659,2018-04-17 16:05:00,115,134,31
529658,2018-04-17 16:10:00,114,142,2535
529667,2018-04-17 16:10:00,140,139,12
529668,2018-04-17 16:10:00,120,121,3289
529664,2018-04-17 16:35:00,143,144,4705
529657,2018-04-17 16:40:00,113,158,32
529666,2018-04-17 17:05:00,138,112,17
529665,2018-04-17 18:40:00,137,109,15
529656,2018-04-17 19:05:00,145,133,10
529655,2018-04-17 19:07:00,111,108,1
529660,2018-04-17 19:10:00,117,136,680
529662,2018-04-17 19:10:00,119,135,2680
529674,2018-04-18 09:35:00,115,134,31
529669,2018-04-18 10:10:00,110,116,2394
529681,2018-04-18 10:10:00,140,139,12
529672,2018-04-18 10:40:00,113,158,32
529671,2018-04-18 12:35:00,145,133,10
529676,2018-04-18 13:07:00,118,141,14
529673,2018-04-18 16:10:00,114,142,2535
529682,2018-04-18 16:10:00,120,121,3289
529678,2018-04-18 16:35:00,143,144,4705
529679,2018-04-18 18:40:00,137,109,15
529670,2018-04-18 19:07:00,111,108,1
529675,2018-04-18 19:10:00,117,136,680
529677,2018-04-18 19:10:00,119,135,2680
529683,2018-04-19 10:10:00,110,116,2394
529680,2018-04-19 11:20:00,138,112,17
529685,2018-04-19 12:40:00,117,136,680
529690,2018-04-19 15:35:00,141,147,3313
529688,2018-04-19 16:05:00,134,143,2681
529687,2018-04-19 16:35:00,121,144,4705
529686,2018-04-19 17:10:00,146,158,32
529689,2018-04-19 18:40:00,137,109,15
529684,2018-04-19 19:07:00,111,108,1
529488,2018-04-20 10:10:00,118,116,2394
529696,2018-04-20 16:10:00,118,116,2394
529694,2018-04-20 16:05:00,114,110,2
529700,2018-04-20 16:05:00,134,143,2681
529704,2018-04-20 16:05:00,141,147,3313
529698,2018-04-20 16:10:00,142,139,12
529699,2018-04-20 16:35:00,121,144,4705
529703,2018-04-20 17:05:00,136,140,13
529695,2018-04-20 17:10:00,117,145,4
529697,2018-04-20 17:10:00,146,158,32
529693,2018-04-20 17:15:00,113,138,2889
529692,2018-04-20 17:40:00,112,115,19
529701,2018-04-20 18:40:00,135,109,15
529691,2018-04-20 19:05:00,111,133,10
529702,2018-04-20 19:07:00,137,108,1
529705,2018-04-20 19:10:00,120,119,22
529719,2018-04-21 10:05:00,141,147,3313
529711,2018-04-21 10:10:00,118,116,2394
529708,2018-04-21 11:15:00,113,138,2889
